id,id_trabajador,fecha,dia_semana,hora_entrada,hora_salida,modificado
6201,23456789B,2021-02-16,Martes,06:45:05,14:59:33,false
6202,34567890C,2021-02-16,Martes,07:10:07,15:07:04,false
6203,56789012E,2021-02-16,Martes,06:59:57,15:04:15,false
6204,67890123F,2021-02-16,Martes,06:50:20,14:48:58,false
6205,89012345H,2021-02-16,Martes,07:11:56,14:55:58,false
6206,90123456I,2021-02-16,Martes,06:52:14,15:00:01,false
6207,01234567J,2021-02-16,Martes,06:45:26,14:59:27,false
6208,11223344K,2021-02-16,Martes,06:55:08,15:05:54,false
6209,22334455L,2021-02-16,Martes,06:55:40,14:52:16,false
6210,44556677N,2021-02-16,Martes,07:10:37,15:06:10,false
6211,55667788O,2021-02-16,Martes,07:01:20,15:08:06,false
6212,77889900Q,2021-02-16,Martes,07:09:26,15:06:37,false
6213,88990011R,2021-02-16,Martes,07:01:19,14:57:35,false
6214,99001122S,2021-02-16,Martes,06:45:45,15:01:51,false
6215,00112233T,2021-02-16,Martes,07:05:31,15:12:41,false
6216,12312312U,2021-02-16,Martes,06:59:28,15:11:46,false
6217,23423423V,2021-02-16,Martes,07:01:15,15:09:46,false
6218,34534534W,2021-02-16,Martes,07:14:26,15:11:03,false
6219,45645645X,2021-02-16,Martes,06:48:37,14:54:27,false
6220,56756756Y,2021-02-16,Martes,07:14:12,14:50:40,false
6221,12345678A,2021-02-17,Miércoles,07:13:36,15:05:10,false
6222,23456789B,2021-02-17,Miércoles,06:58:29,15:05:59,false
6223,34567890C,2021-02-17,Miércoles,06:58:47,14:57:44,false
6224,45678901D,2021-02-17,Miércoles,06:54:09,15:14:31,false
6225,56789012E,2021-02-17,Miércoles,06:54:04,15:14:15,false
6226,67890123F,2021-02-17,Miércoles,06:48:54,15:02:34,false
6227,89012345H,2021-02-17,Miércoles,06:56:25,14:56:22,false
6228,90123456I,2021-02-17,Miércoles,06:52:49,15:07:52,false
6229,01234567J,2021-02-17,Miércoles,07:06:57,15:09:32,false
6230,11223344K,2021-02-17,Miércoles,07:14:56,14:45:45,false
6231,22334455L,2021-02-17,Miércoles,07:13:33,15:04:39,false
6232,44556677N,2021-02-17,Miércoles,07:08:52,15:01:59,false
6233,55667788O,2021-02-17,Miércoles,06:53:38,14:45:50,false
6234,77889900Q,2021-02-17,Miércoles,06:47:19,15:12:13,false
6235,88990011R,2021-02-17,Miércoles,06:52:48,15:13:51,false
6236,99001122S,2021-02-17,Miércoles,06:48:54,15:03:24,false
6237,12312312U,2021-02-17,Miércoles,06:47:20,15:12:40,false
6238,34534534W,2021-02-17,Miércoles,07:08:26,15:03:31,false
6239,45645645X,2021-02-17,Miércoles,07:13:16,14:48:09,false
6240,56756756Y,2021-02-17,Miércoles,07:05:15,15:10:05,false
6241,12345678A,2021-02-18,Jueves,07:11:03,14:45:45,false
6242,23456789B,2021-02-18,Jueves,06:50:04,15:12:33,false
6243,34567890C,2021-02-18,Jueves,07:03:53,14:51:39,false
6244,45678901D,2021-02-18,Jueves,06:49:27,14:59:05,false
6245,56789012E,2021-02-18,Jueves,07:14:36,15:15:35,false
6246,67890123F,2021-02-18,Jueves,07:05:24,14:53:23,false
6247,89012345H,2021-02-18,Jueves,06:45:59,15:06:41,false
6248,01234567J,2021-02-18,Jueves,07:10:20,14:55:52,false
6249,11223344K,2021-02-18,Jueves,06:45:43,15:02:11,false
6250,22334455L,2021-02-18,Jueves,07:15:48,15:08:31,false
6251,33445566M,2021-02-18,Jueves,06:51:12,14:45:11,false
6252,55667788O,2021-02-18,Jueves,07:09:09,15:02:02,false
6253,66778899P,2021-02-18,Jueves,06:57:19,15:07:17,false
6254,88990011R,2021-02-18,Jueves,07:07:36,14:50:51,false
6255,99001122S,2021-02-18,Jueves,06:47:26,15:10:30,false
6256,12312312U,2021-02-18,Jueves,06:54:15,15:00:38,false
6257,34534534W,2021-02-18,Jueves,06:54:18,14:46:48,false
6258,45645645X,2021-02-18,Jueves,06:58:44,15:09:08,false
6259,56756756Y,2021-02-18,Jueves,06:59:13,14:52:52,false
6260,12345678A,2021-02-19,Viernes,06:52:52,15:08:24,false
6261,23456789B,2021-02-19,Viernes,07:12:37,15:10:27,false
6262,34567890C,2021-02-19,Viernes,06:55:33,14:53:14,false
6263,45678901D,2021-02-19,Viernes,06:55:46,14:54:33,false
6264,56789012E,2021-02-19,Viernes,07:01:49,15:03:09,false
6265,78901234G,2021-02-19,Viernes,06:56:04,15:12:11,false
6266,89012345H,2021-02-19,Viernes,06:49:45,15:01:23,false
6267,90123456I,2021-02-19,Viernes,07:04:02,15:03:49,false
6268,22334455L,2021-02-19,Viernes,07:03:39,15:10:50,false
6269,33445566M,2021-02-19,Viernes,07:00:40,15:02:44,false
6270,44556677N,2021-02-19,Viernes,06:58:35,14:54:26,false
6271,55667788O,2021-02-19,Viernes,06:47:50,15:15:20,false
6272,77889900Q,2021-02-19,Viernes,07:10:38,14:49:38,false
6273,88990011R,2021-02-19,Viernes,07:04:19,14:51:40,false
6274,99001122S,2021-02-19,Viernes,07:00:42,14:45:30,false
6275,12312312U,2021-02-19,Viernes,06:45:26,15:03:54,false
6276,23423423V,2021-02-19,Viernes,07:05:47,14:57:20,false
6277,34534534W,2021-02-19,Viernes,07:15:57,14:47:27,false
6278,45645645X,2021-02-19,Viernes,06:56:55,14:46:32,false
6279,56756756Y,2021-02-19,Viernes,06:46:02,15:05:15,false
6280,12345678A,2021-02-22,Lunes,06:47:30,15:12:34,false
6281,23456789B,2021-02-22,Lunes,06:52:43,14:46:12,false
6282,34567890C,2021-02-22,Lunes,06:45:33,14:56:40,false
6283,56789012E,2021-02-22,Lunes,06:57:26,14:50:20,false
6284,67890123F,2021-02-22,Lunes,06:58:13,15:03:07,false
6285,78901234G,2021-02-22,Lunes,07:07:16,14:55:56,false
6286,01234567J,2021-02-22,Lunes,06:56:00,14:54:47,false
6287,11223344K,2021-02-22,Lunes,06:48:44,15:14:54,false
6288,22334455L,2021-02-22,Lunes,06:46:09,14:50:35,false
6289,33445566M,2021-02-22,Lunes,06:54:37,15:12:29,false
6290,44556677N,2021-02-22,Lunes,06:54:01,15:02:45,false
6291,55667788O,2021-02-22,Lunes,07:11:28,14:45:36,false
6292,66778899P,2021-02-22,Lunes,07:12:13,14:47:39,false
6293,77889900Q,2021-02-22,Lunes,07:15:55,14:59:26,false
6294,88990011R,2021-02-22,Lunes,06:56:32,15:15:59,false
6295,99001122S,2021-02-22,Lunes,06:46:17,14:56:39,false
6296,00112233T,2021-02-22,Lunes,06:55:25,15:14:12,false
6297,12312312U,2021-02-22,Lunes,07:00:32,14:58:28,false
6298,23423423V,2021-02-22,Lunes,06:49:05,14:56:56,false
6299,34534534W,2021-02-22,Lunes,07:03:02,15:02:27,false
6300,45645645X,2021-02-22,Lunes,07:09:00,15:04:56,false
6301,56756756Y,2021-02-22,Lunes,06:57:38,15:01:25,false
6302,12345678A,2021-02-23,Martes,07:06:16,14:51:33,false
6303,23456789B,2021-02-23,Martes,07:10:41,15:15:38,false
6304,34567890C,2021-02-23,Martes,06:59:10,15:10:29,false
6305,56789012E,2021-02-23,Martes,07:11:02,15:04:05,false
6306,78901234G,2021-02-23,Martes,06:52:51,14:57:11,false
6307,89012345H,2021-02-23,Martes,07:13:31,15:13:28,false
6308,90123456I,2021-02-23,Martes,07:01:31,14:56:14,false
6309,01234567J,2021-02-23,Martes,07:14:47,14:59:48,false
6310,11223344K,2021-02-23,Martes,06:46:09,14:56:22,false
6311,22334455L,2021-02-23,Martes,06:48:33,15:10:48,false
6312,33445566M,2021-02-23,Martes,06:51:58,15:03:56,false
6313,44556677N,2021-02-23,Martes,07:14:20,15:04:57,false
6314,55667788O,2021-02-23,Martes,06:49:54,14:57:49,false
6315,77889900Q,2021-02-23,Martes,07:08:42,14:59:55,false
6316,88990011R,2021-02-23,Martes,07:05:32,14:53:17,false
6317,99001122S,2021-02-23,Martes,06:58:39,15:07:25,false
6318,00112233T,2021-02-23,Martes,06:56:35,14:54:54,false
6319,12312312U,2021-02-23,Martes,06:51:48,14:54:09,false
6320,23423423V,2021-02-23,Martes,07:08:52,14:56:00,false
6321,34534534W,2021-02-23,Martes,06:58:03,15:06:57,false
6322,45645645X,2021-02-23,Martes,06:51:31,14:52:12,false
6323,12345678A,2021-02-24,Miércoles,07:08:08,14:45:29,false
6324,23456789B,2021-02-24,Miércoles,06:59:47,14:46:00,false
6325,34567890C,2021-02-24,Miércoles,07:09:21,14:58:31,false
6326,45678901D,2021-02-24,Miércoles,06:59:38,15:03:06,false
6327,56789012E,2021-02-24,Miércoles,07:09:03,14:49:38,false
6328,67890123F,2021-02-24,Miércoles,06:57:27,15:09:31,false
6329,89012345H,2021-02-24,Miércoles,07:11:59,15:03:55,false
6330,90123456I,2021-02-24,Miércoles,06:59:45,15:01:47,false
6331,01234567J,2021-02-24,Miércoles,06:49:10,14:47:49,false
6332,11223344K,2021-02-24,Miércoles,07:00:58,15:01:27,false
6333,33445566M,2021-02-24,Miércoles,06:54:34,14:57:37,false
6334,44556677N,2021-02-24,Miércoles,06:57:32,14:54:31,false
6335,55667788O,2021-02-24,Miércoles,07:05:35,15:13:57,false
6336,88990011R,2021-02-24,Miércoles,06:55:30,14:57:48,false
6337,99001122S,2021-02-24,Miércoles,07:01:09,14:56:15,false
6338,12312312U,2021-02-24,Miércoles,06:54:37,15:01:52,false
6339,23423423V,2021-02-24,Miércoles,06:53:57,15:03:33,false
6340,34534534W,2021-02-24,Miércoles,07:13:25,14:58:18,false
6341,45645645X,2021-02-24,Miércoles,06:56:38,14:47:13,false
6342,12345678A,2021-02-25,Jueves,07:07:34,15:07:12,false
6343,23456789B,2021-02-25,Jueves,06:56:21,14:53:02,false
6344,34567890C,2021-02-25,Jueves,07:03:48,14:50:30,false
6345,56789012E,2021-02-25,Jueves,06:51:36,14:45:29,false
6346,67890123F,2021-02-25,Jueves,07:11:13,14:47:57,false
6347,90123456I,2021-02-25,Jueves,07:05:10,15:05:57,false
6348,01234567J,2021-02-25,Jueves,06:47:13,14:50:51,false
6349,11223344K,2021-02-25,Jueves,07:11:09,14:59:51,false
6350,22334455L,2021-02-25,Jueves,06:48:20,15:02:34,false
6351,33445566M,2021-02-25,Jueves,07:07:22,14:52:24,false
6352,44556677N,2021-02-25,Jueves,06:53:16,14:49:02,false
6353,55667788O,2021-02-25,Jueves,07:01:28,15:07:03,false
6354,77889900Q,2021-02-25,Jueves,07:05:58,15:12:40,false
6355,88990011R,2021-02-25,Jueves,07:00:30,14:57:12,false
6356,99001122S,2021-02-25,Jueves,07:03:06,15:10:30,false
6357,00112233T,2021-02-25,Jueves,07:13:28,15:01:16,false
6358,12312312U,2021-02-25,Jueves,07:02:37,14:49:52,false
6359,34534534W,2021-02-25,Jueves,06:53:52,15:15:15,false
6360,56756756Y,2021-02-25,Jueves,06:51:00,15:04:24,false
6361,12345678A,2021-02-26,Viernes,06:47:57,14:50:43,false
6362,34567890C,2021-02-26,Viernes,06:47:54,15:04:18,false
6363,45678901D,2021-02-26,Viernes,06:48:50,15:10:11,false
6364,56789012E,2021-02-26,Viernes,07:07:32,15:09:23,false
6365,67890123F,2021-02-26,Viernes,06:47:40,14:55:07,false
6366,89012345H,2021-02-26,Viernes,07:03:52,14:49:03,false
6367,90123456I,2021-02-26,Viernes,06:46:47,14:52:52,false
6368,01234567J,2021-02-26,Viernes,07:10:47,14:54:24,false
6369,11223344K,2021-02-26,Viernes,07:12:38,14:49:44,false
6370,22334455L,2021-02-26,Viernes,06:54:58,14:57:35,false
6371,33445566M,2021-02-26,Viernes,07:06:18,15:06:16,false
6372,55667788O,2021-02-26,Viernes,06:47:00,15:13:56,false
6373,66778899P,2021-02-26,Viernes,07:09:51,14:45:25,false
6374,77889900Q,2021-02-26,Viernes,06:49:31,14:54:42,false
6375,88990011R,2021-02-26,Viernes,07:03:44,14:50:25,false
6376,99001122S,2021-02-26,Viernes,07:12:20,14:50:45,false
6377,00112233T,2021-02-26,Viernes,07:02:20,15:01:49,false
6378,12312312U,2021-02-26,Viernes,06:48:24,14:58:22,false
6379,34534534W,2021-02-26,Viernes,07:10:37,15:11:38,false
6380,45645645X,2021-02-26,Viernes,07:01:51,15:13:10,false
6381,56756756Y,2021-02-26,Viernes,07:08:51,14:54:47,false
6382,12345678A,2021-03-01,Lunes,07:02:04,14:52:30,false
6383,34567890C,2021-03-01,Lunes,06:47:36,14:54:29,false
6384,45678901D,2021-03-01,Lunes,07:03:24,14:46:13,false
6385,56789012E,2021-03-01,Lunes,07:08:47,15:13:42,false
6386,67890123F,2021-03-01,Lunes,06:55:34,15:09:51,false
6387,89012345H,2021-03-01,Lunes,06:48:48,14:57:23,false
6388,90123456I,2021-03-01,Lunes,06:59:22,15:09:40,false
6389,11223344K,2021-03-01,Lunes,06:50:36,14:54:07,false
6390,33445566M,2021-03-01,Lunes,06:55:17,15:09:42,false
6391,44556677N,2021-03-01,Lunes,07:12:26,14:46:49,false
6392,55667788O,2021-03-01,Lunes,06:57:03,14:58:46,false
6393,66778899P,2021-03-01,Lunes,06:51:53,14:47:54,false
6394,77889900Q,2021-03-01,Lunes,07:01:10,15:09:14,false
6395,88990011R,2021-03-01,Lunes,07:00:06,15:00:33,false
6396,99001122S,2021-03-01,Lunes,07:05:35,15:03:16,false
6397,00112233T,2021-03-01,Lunes,06:49:30,14:50:09,false
6398,12312312U,2021-03-01,Lunes,07:10:32,15:09:00,false
6399,23423423V,2021-03-01,Lunes,06:53:58,14:50:38,false
6400,34534534W,2021-03-01,Lunes,07:13:05,15:15:25,false
6401,45645645X,2021-03-01,Lunes,06:53:31,15:01:14,false
6402,56756756Y,2021-03-01,Lunes,06:50:26,15:13:20,false
6403,12345678A,2021-03-02,Martes,07:01:33,15:06:04,false
6404,23456789B,2021-03-02,Martes,06:54:45,14:57:58,false
6405,34567890C,2021-03-02,Martes,07:09:46,15:11:01,false
6406,45678901D,2021-03-02,Martes,06:48:20,15:10:34,false
6407,56789012E,2021-03-02,Martes,06:47:46,14:50:55,false
6408,67890123F,2021-03-02,Martes,06:59:18,15:05:05,false
6409,78901234G,2021-03-02,Martes,06:56:19,15:00:10,false
6410,89012345H,2021-03-02,Martes,07:05:07,15:00:39,false
6411,90123456I,2021-03-02,Martes,07:07:11,14:53:29,false
6412,01234567J,2021-03-02,Martes,06:54:47,14:51:00,false
6413,11223344K,2021-03-02,Martes,06:45:51,14:56:21,false
6414,22334455L,2021-03-02,Martes,06:50:19,14:58:28,false
6415,33445566M,2021-03-02,Martes,06:59:17,14:49:44,false
6416,44556677N,2021-03-02,Martes,07:09:27,14:58:38,false
6417,55667788O,2021-03-02,Martes,06:52:14,15:07:18,false
6418,77889900Q,2021-03-02,Martes,06:47:10,14:57:48,false
6419,88990011R,2021-03-02,Martes,06:54:18,14:57:51,false
6420,99001122S,2021-03-02,Martes,06:54:14,15:15:01,false
6421,00112233T,2021-03-02,Martes,07:05:32,15:13:19,false
6422,12312312U,2021-03-02,Martes,06:58:34,14:51:13,false
6423,23423423V,2021-03-02,Martes,06:49:00,15:10:13,false
6424,34534534W,2021-03-02,Martes,07:15:55,14:59:57,false
6425,45645645X,2021-03-02,Martes,06:51:17,14:45:48,false
6426,56756756Y,2021-03-02,Martes,07:12:13,15:04:31,false
6427,12345678A,2021-03-03,Miércoles,06:59:06,14:53:32,false
6428,23456789B,2021-03-03,Miércoles,07:06:13,15:13:29,false
6429,34567890C,2021-03-03,Miércoles,07:02:54,15:11:09,false
6430,45678901D,2021-03-03,Miércoles,06:59:15,14:45:19,false
6431,67890123F,2021-03-03,Miércoles,07:15:30,14:58:32,false
6432,78901234G,2021-03-03,Miércoles,07:09:11,15:04:57,false
6433,89012345H,2021-03-03,Miércoles,06:49:04,15:15:05,false
6434,90123456I,2021-03-03,Miércoles,07:03:36,15:08:42,false
6435,01234567J,2021-03-03,Miércoles,06:56:41,15:01:22,false
6436,11223344K,2021-03-03,Miércoles,06:52:34,14:46:55,false
6437,22334455L,2021-03-03,Miércoles,07:01:39,15:01:01,false
6438,33445566M,2021-03-03,Miércoles,06:54:22,15:01:12,false
6439,44556677N,2021-03-03,Miércoles,07:04:31,15:01:49,false
6440,55667788O,2021-03-03,Miércoles,06:52:38,14:45:54,false
6441,66778899P,2021-03-03,Miércoles,07:09:16,14:56:46,false
6442,77889900Q,2021-03-03,Miércoles,07:07:34,15:02:42,false
6443,88990011R,2021-03-03,Miércoles,07:03:03,14:54:53,false
6444,99001122S,2021-03-03,Miércoles,06:53:57,14:58:32,false
6445,00112233T,2021-03-03,Miércoles,06:51:08,14:52:36,false
6446,12312312U,2021-03-03,Miércoles,07:14:56,15:01:58,false
6447,23423423V,2021-03-03,Miércoles,07:14:00,14:54:46,false
6448,34534534W,2021-03-03,Miércoles,06:54:30,14:46:29,false
6449,45645645X,2021-03-03,Miércoles,07:04:10,14:51:37,false
6450,56756756Y,2021-03-03,Miércoles,06:47:18,14:53:07,false
6451,12345678A,2021-03-04,Jueves,07:07:49,15:12:34,false
6452,23456789B,2021-03-04,Jueves,06:46:50,14:48:18,false
6453,34567890C,2021-03-04,Jueves,06:45:19,15:05:35,false
6454,45678901D,2021-03-04,Jueves,06:54:06,15:09:10,false
6455,56789012E,2021-03-04,Jueves,06:55:48,15:13:54,false
6456,67890123F,2021-03-04,Jueves,06:54:39,14:45:51,false
6457,89012345H,2021-03-04,Jueves,06:59:43,15:01:50,false
6458,90123456I,2021-03-04,Jueves,07:04:05,14:54:57,false
6459,01234567J,2021-03-04,Jueves,06:54:47,14:51:19,false
6460,11223344K,2021-03-04,Jueves,06:53:01,14:59:15,false
6461,22334455L,2021-03-04,Jueves,07:12:49,14:58:27,false
6462,33445566M,2021-03-04,Jueves,07:08:24,15:06:01,false
6463,44556677N,2021-03-04,Jueves,06:59:49,14:45:13,false
6464,55667788O,2021-03-04,Jueves,06:49:08,14:49:40,false
6465,66778899P,2021-03-04,Jueves,06:48:04,15:15:10,false
6466,77889900Q,2021-03-04,Jueves,07:06:19,14:59:09,false
6467,88990011R,2021-03-04,Jueves,07:04:10,15:00:21,false
6468,99001122S,2021-03-04,Jueves,07:02:38,14:50:15,false
6469,12312312U,2021-03-04,Jueves,07:11:55,14:56:06,false
6470,23423423V,2021-03-04,Jueves,07:14:49,14:46:32,false
6471,34534534W,2021-03-04,Jueves,06:53:40,14:45:13,false
6472,45645645X,2021-03-04,Jueves,07:08:57,15:02:02,false
6473,56756756Y,2021-03-04,Jueves,07:15:14,14:55:46,false
6474,12345678A,2021-03-05,Viernes,06:47:19,15:10:46,false
6475,34567890C,2021-03-05,Viernes,06:55:46,14:57:19,false
6476,45678901D,2021-03-05,Viernes,07:01:27,14:55:00,false
6477,67890123F,2021-03-05,Viernes,07:03:09,15:03:27,false
6478,89012345H,2021-03-05,Viernes,06:58:43,14:48:14,false
6479,90123456I,2021-03-05,Viernes,07:09:05,14:58:43,false
6480,01234567J,2021-03-05,Viernes,06:56:53,14:54:55,false
6481,11223344K,2021-03-05,Viernes,06:50:09,15:06:22,false
6482,22334455L,2021-03-05,Viernes,06:45:48,15:08:17,false
6483,33445566M,2021-03-05,Viernes,06:53:37,14:57:08,false
6484,44556677N,2021-03-05,Viernes,07:02:43,15:15:08,false
6485,55667788O,2021-03-05,Viernes,07:11:47,15:10:16,false
6486,77889900Q,2021-03-05,Viernes,06:48:13,15:03:10,false
6487,88990011R,2021-03-05,Viernes,07:09:20,14:56:39,false
6488,99001122S,2021-03-05,Viernes,06:57:35,14:58:03,false
6489,12312312U,2021-03-05,Viernes,07:01:40,14:45:03,false
6490,45645645X,2021-03-05,Viernes,07:07:46,15:09:04,false
6491,56756756Y,2021-03-05,Viernes,06:56:51,14:59:41,false
6492,12345678A,2021-03-08,Lunes,06:50:10,15:04:50,false
6493,23456789B,2021-03-08,Lunes,06:52:30,15:15:26,false
6494,34567890C,2021-03-08,Lunes,06:45:15,15:02:00,false
6495,45678901D,2021-03-08,Lunes,07:06:21,14:56:26,false
6496,56789012E,2021-03-08,Lunes,06:46:52,14:45:12,false
6497,67890123F,2021-03-08,Lunes,06:50:12,15:12:28,false
6498,89012345H,2021-03-08,Lunes,06:46:39,15:15:51,false
6499,90123456I,2021-03-08,Lunes,06:54:42,15:06:34,false
6500,01234567J,2021-03-08,Lunes,06:59:34,14:57:16,false
6501,11223344K,2021-03-08,Lunes,06:46:13,14:51:40,false
6502,22334455L,2021-03-08,Lunes,06:49:31,14:53:58,false
6503,44556677N,2021-03-08,Lunes,07:06:44,14:50:15,false
6504,55667788O,2021-03-08,Lunes,06:47:01,15:04:20,false
6505,66778899P,2021-03-08,Lunes,06:59:11,14:59:37,false
6506,77889900Q,2021-03-08,Lunes,07:10:41,15:08:27,false
6507,88990011R,2021-03-08,Lunes,06:48:19,15:07:33,false
6508,99001122S,2021-03-08,Lunes,07:14:27,14:51:49,false
6509,00112233T,2021-03-08,Lunes,07:04:35,14:50:43,false
6510,45645645X,2021-03-08,Lunes,07:15:05,15:09:25,false
6511,56756756Y,2021-03-08,Lunes,07:09:14,14:51:55,false
6512,12345678A,2021-03-09,Martes,06:53:33,15:01:31,false
6513,23456789B,2021-03-09,Martes,07:15:04,14:46:00,false
6514,34567890C,2021-03-09,Martes,07:05:06,14:53:55,false
6515,45678901D,2021-03-09,Martes,07:02:30,15:02:50,false
6516,56789012E,2021-03-09,Martes,07:06:53,15:03:07,false
6517,67890123F,2021-03-09,Martes,07:08:56,15:05:54,false
6518,78901234G,2021-03-09,Martes,07:11:09,14:54:18,false
6519,89012345H,2021-03-09,Martes,07:04:30,15:13:16,false
6520,90123456I,2021-03-09,Martes,07:07:32,14:52:55,false
6521,01234567J,2021-03-09,Martes,07:10:24,14:49:59,false
6522,11223344K,2021-03-09,Martes,07:15:21,15:06:31,false
6523,22334455L,2021-03-09,Martes,06:58:31,15:14:24,false
6524,44556677N,2021-03-09,Martes,06:48:47,14:52:46,false
6525,55667788O,2021-03-09,Martes,06:51:09,15:09:49,false
6526,66778899P,2021-03-09,Martes,07:08:34,15:01:58,false
6527,77889900Q,2021-03-09,Martes,06:58:38,14:52:46,false
6528,99001122S,2021-03-09,Martes,07:05:52,15:13:43,false
6529,00112233T,2021-03-09,Martes,07:04:56,14:55:46,false
6530,12312312U,2021-03-09,Martes,06:53:04,14:49:57,false
6531,34534534W,2021-03-09,Martes,06:51:38,14:48:17,false
6532,45645645X,2021-03-09,Martes,06:54:58,14:50:46,false
6533,56756756Y,2021-03-09,Martes,07:09:18,15:08:37,false
6534,12345678A,2021-03-10,Miércoles,06:57:12,14:53:33,false
6535,23456789B,2021-03-10,Miércoles,07:15:05,15:13:33,false
6536,34567890C,2021-03-10,Miércoles,06:55:18,14:47:43,false
6537,45678901D,2021-03-10,Miércoles,06:58:10,15:00:04,false
6538,56789012E,2021-03-10,Miércoles,06:54:10,15:03:25,false
6539,89012345H,2021-03-10,Miércoles,07:12:34,15:10:24,false
6540,90123456I,2021-03-10,Miércoles,06:58:10,14:52:19,false
6541,01234567J,2021-03-10,Miércoles,07:04:30,15:09:11,false
6542,22334455L,2021-03-10,Miércoles,06:58:25,14:47:32,false
6543,33445566M,2021-03-10,Miércoles,07:11:22,15:04:15,false
6544,44556677N,2021-03-10,Miércoles,07:05:08,15:04:19,false
6545,55667788O,2021-03-10,Miércoles,06:45:26,15:04:51,false
6546,66778899P,2021-03-10,Miércoles,06:55:50,14:56:34,false
6547,77889900Q,2021-03-10,Miércoles,06:45:59,14:57:47,false
6548,88990011R,2021-03-10,Miércoles,07:14:17,15:10:46,false
6549,99001122S,2021-03-10,Miércoles,06:45:25,14:49:22,false
6550,00112233T,2021-03-10,Miércoles,06:49:45,15:12:01,false
6551,12312312U,2021-03-10,Miércoles,07:12:45,15:06:16,false
6552,23423423V,2021-03-10,Miércoles,06:56:30,15:12:56,false
6553,34534534W,2021-03-10,Miércoles,07:08:12,14:48:47,false
6554,45645645X,2021-03-10,Miércoles,06:52:17,15:07:31,false
6555,56756756Y,2021-03-10,Miércoles,06:48:00,14:45:06,false
6556,12345678A,2021-03-11,Jueves,06:47:49,14:54:51,false
6557,23456789B,2021-03-11,Jueves,06:45:51,14:47:48,false
6558,34567890C,2021-03-11,Jueves,06:54:45,15:14:15,false
6559,45678901D,2021-03-11,Jueves,06:55:49,14:48:53,false
6560,56789012E,2021-03-11,Jueves,06:59:38,14:51:52,false
6561,67890123F,2021-03-11,Jueves,07:09:12,15:05:23,false
6562,89012345H,2021-03-11,Jueves,06:50:06,15:08:35,false
6563,90123456I,2021-03-11,Jueves,06:47:41,15:00:44,false
6564,01234567J,2021-03-11,Jueves,06:48:44,15:15:30,false
6565,11223344K,2021-03-11,Jueves,07:08:48,14:50:58,false
6566,22334455L,2021-03-11,Jueves,07:15:45,14:59:12,false
6567,33445566M,2021-03-11,Jueves,07:15:36,14:48:01,false
6568,44556677N,2021-03-11,Jueves,06:53:55,15:09:30,false
6569,55667788O,2021-03-11,Jueves,06:53:00,15:12:18,false
6570,66778899P,2021-03-11,Jueves,06:48:11,14:55:41,false
6571,77889900Q,2021-03-11,Jueves,06:45:02,15:01:41,false
6572,88990011R,2021-03-11,Jueves,06:46:37,14:54:11,false
6573,99001122S,2021-03-11,Jueves,06:57:13,14:58:49,false
6574,00112233T,2021-03-11,Jueves,07:03:40,14:46:09,false
6575,12312312U,2021-03-11,Jueves,06:53:15,15:11:41,false
6576,23423423V,2021-03-11,Jueves,07:01:44,14:58:04,false
6577,34534534W,2021-03-11,Jueves,07:06:37,14:55:30,false
6578,45645645X,2021-03-11,Jueves,07:15:19,15:06:54,false
6579,56756756Y,2021-03-11,Jueves,07:00:37,15:09:27,false
6580,12345678A,2021-03-12,Viernes,07:08:58,14:46:45,false
6581,23456789B,2021-03-12,Viernes,06:47:07,14:47:49,false
6582,34567890C,2021-03-12,Viernes,07:06:58,14:56:54,false
6583,45678901D,2021-03-12,Viernes,07:08:56,14:45:59,false
6584,56789012E,2021-03-12,Viernes,06:49:27,14:58:13,false
6585,67890123F,2021-03-12,Viernes,07:03:44,14:51:59,false
6586,89012345H,2021-03-12,Viernes,06:52:22,14:46:04,false
6587,90123456I,2021-03-12,Viernes,06:50:43,15:11:30,false
6588,11223344K,2021-03-12,Viernes,07:01:48,14:57:35,false
6589,22334455L,2021-03-12,Viernes,07:10:37,15:09:59,false
6590,33445566M,2021-03-12,Viernes,06:48:23,15:15:00,false
6591,44556677N,2021-03-12,Viernes,07:07:55,14:53:14,false
6592,55667788O,2021-03-12,Viernes,06:45:41,14:45:44,false
6593,66778899P,2021-03-12,Viernes,07:09:01,15:08:36,false
6594,77889900Q,2021-03-12,Viernes,07:10:18,15:15:45,false
6595,88990011R,2021-03-12,Viernes,06:58:11,15:08:30,false
6596,99001122S,2021-03-12,Viernes,07:01:08,15:09:18,false
6597,00112233T,2021-03-12,Viernes,06:57:43,14:55:48,false
6598,12312312U,2021-03-12,Viernes,06:48:59,14:59:09,false
6599,23423423V,2021-03-12,Viernes,07:14:35,14:56:23,false
6600,34534534W,2021-03-12,Viernes,07:07:18,14:46:50,false
6601,45645645X,2021-03-12,Viernes,06:46:17,14:47:43,false
6602,56756756Y,2021-03-12,Viernes,07:05:41,15:00:11,false
6603,12345678A,2021-03-15,Lunes,07:10:13,15:03:12,false
6604,23456789B,2021-03-15,Lunes,07:11:21,14:46:42,false
6605,34567890C,2021-03-15,Lunes,07:00:44,15:12:09,false
6606,45678901D,2021-03-15,Lunes,06:45:49,14:52:44,false
6607,56789012E,2021-03-15,Lunes,07:04:42,14:48:17,false
6608,67890123F,2021-03-15,Lunes,07:10:38,14:55:09,false
6609,78901234G,2021-03-15,Lunes,06:56:43,15:05:38,false
